x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,label
0.2469903975725174,0.424807608127594,0.27035531401634216,0.41163620352745056,0.2831708490848541,0.3690020442008972,0.26585274934768677,0.33511826395988464,0.24618083238601685,0.32198473811149597,0.27811023592948914,0.2998107075691223,0.2816082537174225,0.24543869495391846,0.28251001238822937,0.21194258332252502,0.2822114825248718,0.18375390768051147,0.2584066689014435,0.29527348279953003,0.26290270686149597,0.2312728613615036,0.2665309011936188,0.19477242231369019,0.26767727732658386,0.16153228282928467,0.24006226658821106,0.3077715039253235,0.23915594816207886,0.2686874568462372,0.2451181858778,0.306209921836853,0.24781139194965363,0.33411845564842224,0.22134575247764587,0.3302907347679138,0.22375145554542542,0.3013923764228821,0.2319163978099823,0.3280532956123352,0.2363916039466858,0.35178297758102417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.6286268830299377,0.5973159670829773,0.6048734784126282,0.5800745487213135,0.5937502384185791,0.5571157336235046,0.6068150401115417,0.5399304032325745,0.6256876587867737,0.529388964176178,0.6090461015701294,0.5189791321754456,0.610992431640625,0.48732084035873413,0.6143079400062561,0.46847066283226013,0.6195042729377747,0.4523671269416809,0.6304150819778442,0.5201861262321472,0.6285189986228943,0.4839624762535095,0.6297177076339722,0.46323275566101074,0.63265061378479,0.446504682302475,0.6503541469573975,0.528781533241272,0.6418205499649048,0.5159998536109924,0.6300988793373108,0.5351025462150574,0.6227072477340698,0.549979031085968,0.6677640676498413,0.542456865310669,0.6541898250579834,0.535667896270752,0.6369407176971436,0.5489636063575745,0.6246758699417114,0.560648500919342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.7443325519561768,0.40532058477401733,0.6795254945755005,0.3529634177684784,0.6505216956138611,0.2862391769886017,0.6787610650062561,0.2205507606267929,0.7061893343925476,0.15709879994392395,0.6303386688232422,0.22187016904354095,0.6132215261459351,0.14392749965190887,0.6085715293884277,0.09795980155467987,0.6106405258178711,0.05505472421646118,0.6872181296348572,0.21608766913414001,0.6602074503898621,0.1283315122127533,0.650123119354248,0.07740992307662964,0.6436262726783752,0.03228878974914551,0.7384855151176453,0.22611476480960846,0.7332330942153931,0.16778728365898132,0.7187641263008118,0.2239573895931244,0.713056206703186,0.26139724254608154,0.7894060015678406,0.2402399778366089,0.7743489742279053,0.19856616854667664,0.7587472200393677,0.23762594163417816,0.7552074790000916,0.2694821059703827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.7278892993927002,0.7848495244979858,0.6978053450584412,0.7639226913452148,0.6854102611541748,0.7402940392494202,0.7154732346534729,0.7296786904335022,0.7499299049377441,0.7214533090591431,0.7051506042480469,0.6858330965042114,0.7027616500854492,0.6455470323562622,0.7037799954414368,0.6217103600502014,0.7087273597717285,0.6005470752716064,0.7355977296829224,0.6880343556404114,0.7317309379577637,0.6411401629447937,0.7312442064285278,0.614173412322998,0.7325934171676636,0.5922961831092834,0.7599624991416931,0.7008187174797058,0.768208920955658,0.6843647956848145,0.7589651346206665,0.7121135592460632,0.7504791021347046,0.7323418259620667,0.7800877094268799,0.7187798023223877,0.7844150066375732,0.707206130027771,0.7717511057853699,0.7257466912269592,0.7592463493347168,0.7421050667762756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.2616685628890991,0.6092064380645752,0.2981080114841461,0.5965967178344727,0.3138080835342407,0.5654059648513794,0.28310173749923706,0.5418183207511902,0.2502760887145996,0.5315129160881042,0.2962058484554291,0.5298795104026794,0.2990781366825104,0.49562227725982666,0.2984771132469177,0.47332409024238586,0.29743728041648865,0.45476043224334717,0.26949945092201233,0.5277094841003418,0.2716580927371979,0.48769518733024597,0.2739343047142029,0.46589288115501404,0.2728848159313202,0.4468710124492645,0.24506622552871704,0.5348173379898071,0.24551646411418915,0.5120993852615356,0.25542452931404114,0.5400659441947937,0.2599323093891144,0.5583184957504272,0.2195318341255188,0.5489845275878906,0.22283846139907837,0.5275423526763916,0.23553815484046936,0.5461494326591492,0.2424621284008026,0.5620386600494385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.31565719842910767,0.5701828598976135,0.33651405572891235,0.5564500689506531,0.34432438015937805,0.5339096188545227,0.33436110615730286,0.517341136932373,0.31900036334991455,0.5088594555854797,0.33585265278816223,0.5143969655036926,0.33984339237213135,0.49249571561813354,0.34164753556251526,0.4791511595249176,0.34291568398475647,0.4677412807941437,0.3198653757572174,0.5137732625007629,0.3205576539039612,0.48859018087387085,0.32630884647369385,0.47389671206474304,0.3296074867248535,0.46273019909858704,0.3043160140514374,0.5186489820480347,0.30872979760169983,0.501876950263977,0.3159944713115692,0.5159688591957092,0.317632257938385,0.5263469219207764,0.2916206419467926,0.5283312797546387,0.3028310239315033,0.5179800391197205,0.3127957582473755,0.5271936655044556,0.316202849149704,0.5346248745918274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.537480354309082,0.3227440416812897,0.5409225225448608,0.315084308385849,0.5400053858757019,0.3011282980442047,0.5381613373756409,0.2897130846977234,0.536890983581543,0.28023761510849,0.5369610786437988,0.29584676027297974,0.5368504524230957,0.2793941795825958,0.5379311442375183,0.26618483662605286,0.5396487712860107,0.25508278608322144,0.5356999039649963,0.29477688670158386,0.5372723340988159,0.27853208780288696,0.5408959984779358,0.2647275924682617,0.5452977418899536,0.2526387572288513,0.5352952480316162,0.29441338777542114,0.5364626049995422,0.27829062938690186,0.538199782371521,0.2656221091747284,0.5404694676399231,0.2546800374984741,0.5344924330711365,0.29453587532043457,0.5328640937805176,0.2821599245071411,0.5325979590415955,0.272442102432251,0.5331677198410034,0.2640533149242401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.3194621503353119,0.6453258991241455,0.350014865398407,0.6203812956809998,0.35580557584762573,0.5834943652153015,0.3319634199142456,0.556207001209259,0.3065830171108246,0.537692666053772,0.3528316020965576,0.5499504804611206,0.35363075137138367,0.5124900937080383,0.3516034185886383,0.490030437707901,0.34821945428848267,0.47052839398384094,0.32638806104660034,0.5504635572433472,0.32558536529541016,0.5077985525131226,0.32729431986808777,0.48230108618736267,0.32615235447883606,0.4613262712955475,0.3009949028491974,0.5597357749938965,0.295725017786026,0.5316301584243774,0.3076188862323761,0.5533300042152405,0.31407010555267334,0.5714028477668762,0.2778908312320709,0.5740302205085754,0.28341197967529297,0.5564819574356079,0.2980639338493347,0.5747197866439819,0.30859217047691345,0.59190434217453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
0.28695109486579895,0.5691620111465454,0.32063260674476624,0.5565803647041321,0.332083523273468,0.5358607769012451,0.3066866099834442,0.5235255360603333,0.27604907751083374,0.5189633965492249,0.31689852476119995,0.5150482654571533,0.3167453408241272,0.49302688241004944,0.3147231638431549,0.4798784852027893,0.31237897276878357,0.46833646297454834,0.2903936207294464,0.5166282057762146,0.2891640067100525,0.4919619858264923,0.2905313968658447,0.47809305787086487,0.2885441184043884,0.4652644991874695,0.26562362909317017,0.5232956409454346,0.2632647752761841,0.5073461532592773,0.27850404381752014,0.5212241411209106,0.2861521542072296,0.5317200422286987,0.24360956251621246,0.5334564447402954,0.2509573996067047,0.5224226713180542,0.2686797082424164,0.5326387286186218,0.27936121821403503,0.542422890663147,0.6236899495124817,0.8885387778282166,0.5618458390235901,0.8917258381843567,0.5228760242462158,0.9055701494216919,0.4970118999481201,0.924096941947937,0.4914122223854065,0.9383198618888855,0.5262075066566467,0.9240205883979797,0.5126897096633911,0.9449344873428345,0.5203167200088501,0.9376489520072937,0.5275560021400452,0.9295379519462585,0.5584662556648254,0.9314959049224854,0.543609619140625,0.9479019045829773,0.5493345856666565,0.9409651756286621,0.5558093190193176,0.933567464351654,0.591673731803894,0.9363035559654236,0.5749537944793701,0.9489578008651733,0.5795305967330933,0.9434082508087158,0.5867511630058289,0.9365977644920349,0.6224592328071594,0.9390049576759338,0.6030701994895935,0.95035320520401,0.6069183945655823,0.9450885653495789,0.6140267252922058,0.9391832947731018,two_up
0.641720175743103,0.49442070722579956,0.6208478212356567,0.4584548771381378,0.6150103807449341,0.41067445278167725,0.6271700263023376,0.37227222323417664,0.6440187692642212,0.36272963881492615,0.616780698299408,0.3927581012248993,0.613895058631897,0.33719003200531006,0.6121302843093872,0.3042531907558441,0.6122734546661377,0.27514395117759705,0.6297856569290161,0.386014848947525,0.6253098845481873,0.32366159558296204,0.6213260889053345,0.28778892755508423,0.618945837020874,0.26060718297958374,0.6421105265617371,0.38940879702568054,0.6423280835151672,0.35264742374420166,0.6387079358100891,0.38907527923583984,0.6382875442504883,0.41733598709106445,0.6544115543365479,0.39685624837875366,0.6497970819473267,0.37725305557250977,0.6451396942138672,0.4035145044326782,0.6448091268539429,0.4253008961677551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two_up
