cecha1,cecha2
2.098839115344287,8.96375624399991
5.233722714418691,9.87876256083729
1.0395256886285509,1.3889406866935925
9.944635301828097,2.6247884382892197
10.035679409437591,5.945945975914389
4.60411477062195,10.92052266920094
6.637823226051212,8.981738860987782
0.28830090415763365,7.894650313916054
2.454770584892355,7.827521593454022
5.384795678655054,0.4693496670053552
8.770455881104201,6.709329580423091
3.6841073708018564,-0.23786670019266332
1.894433038407581,1.5897237219665152
3.88104956940952,10.062484302438072
9.861913831552602,5.157457709930998
5.545314754467127,9.46970856550141
-0.4315078589307664,6.265874787158357
-0.13896258363866565,3.453623418500217
5.111927339490754,9.081204009602853
8.17676394735033,1.6001119458431106
1.6580084995152466,0.5625252700355512
0.04322464817488747,7.558714497462274
10.149557012109168,2.6126176764027993
9.567822237211288,8.259996070541208
8.945481517517539,7.073256414933228
1.2495070847978793,2.1414657422333643
2.784163785904652,9.059963015343602
6.7119856959818645,9.558252740368767
5.729289210536811,0.10473006987495559
7.6133512635199105,1.175389640685267
2.511421727107603,9.301607665452234
3.78870202432848,0.22633009886178357
0.35475458292604145,2.5129732835083187
0.6685014083253824,6.667465497437955
2.6671519551501848,0.8828903789880034
4.9593084348624465,9.758234242734364
0.14915124611959563,2.108736851693262
5.06861529455305,10.253126010576896
4.411357852126672,10.13705349434184
9.985994791140467,5.382346125127481
6.435352591889982,-0.20342873082213497
9.88264267797666,4.3533973765380445
4.773754828088534,9.882239436845179
8.037192259391224,8.932930436842607
0.6221904138010075,4.5890257630099125
4.307217830152531,-0.38386599854398007
2.366574333489171,0.04920041790898644
5.8905058194123106,1.1956831440176243
7.587323587145519,10.450734329568405
8.622830152547937,1.0703357481748688
8.860126028454244,3.2640173524762073
4.274388736159316,-0.0008711233286877729
9.559349310222363,5.512333329777181
4.253139431004275,10.383916158973738
3.4505197499735862,9.980988180799518
3.6650655736354674,0.5969680159999555
4.126764308264197,10.301776121166345
0.6030084991813336,6.421660648089753
9.61579152691955,2.6245726969058625
8.81948580227854,2.1326751457705018
3.4433869540100384,-0.2492909459879078
0.09614176104957561,5.385957080257332
-0.25948637699544896,5.182270179052992
10.282618711773003,6.058634828278567
1.7779498736068922,1.5754118273255608
0.7446464255423351,8.041803195193607
9.390363570959607,3.983916403578604
3.1294175138868234,9.529040560165718
1.631272802158767,2.3047008996424605
0.42394310305369487,5.1909948828782655
2.4757847244327165,0.439675145788919
5.821048085553723,9.980593858639986
3.300657377464261,9.212739257488394
9.592751198308754,3.483353482922416
5.7579930810213655,11.199206269635928
9.245972857423524,8.033183435952225
3.578229173480842,0.23907034718134845
0.0836521670569148,4.098606112462021
4.508482883622528,10.07432069904727
1.0914475258237455,8.350331631278806
8.718149125481359,7.967187804935739
10.321676965527034,5.782352292466765
6.410259487827465,0.02594719090557973
8.68685544067731,7.930917297180062
1.452684151847372,8.926522330495914
3.4498326660900966,9.312827594017381
3.6355176282170905,0.6011387985841212
9.884726482040177,6.075740611836986
0.07863095468064962,4.8843153820629865
9.849376557506242,4.072969772138551
9.830483248924338,2.497843281744967
6.818648198230007,-0.28575385886920746
